0,7755,1
1,8344,1
2,10504,1
3,11450,1
4,11994,1
5,11452,1
6,12320,1
7,18040,1
8,12976,1
9,12600,1
10,12350,1
11,12282,1
12,12478,1
13,12308,1
14,15755,1
15,12245,1
16,12227,1
17,12025,1
18,12177,1
19,12231,1
20,12307,1
21,11979,1
22,11545,1
23,11540,2
24,11583,1
25,11807,1
26,11715,2
27,11527,1
28,11382,1
29,10623,2
